filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20190308_213548.jpg,450,600,button,67,451,361,545
IMG_20190308_213548.jpg,450,600,text,96,106,216,172
IMG_20190308_213548.jpg,450,600,text,258,235,379,300
IMG_20190308_213548.jpg,450,600,switch,294,108,383,171
IMG_20190308_213548.jpg,450,600,switch,87,226,176,288
IMG_20190308_213548.jpg,450,600,switch,76,359,151,415
IMG_20190308_213548.jpg,450,600,image,227,335,362,428
IMG_20190308_210900.jpg,450,600,button,80,48,378,153
IMG_20190308_210900.jpg,450,600,button,58,165,226,271
IMG_20190308_210900.jpg,450,600,button,245,168,405,280
IMG_20190308_210900.jpg,450,600,text_input,69,292,389,404
IMG_20190308_210900.jpg,450,600,text_input,57,410,289,522
IMG_20190308_210900.jpg,450,600,text,301,450,407,512
IMG_20190308_211015.jpg,450,600,button,217,82,360,176
IMG_20190308_211015.jpg,450,600,button,213,216,351,300
IMG_20190308_211015.jpg,450,600,button,196,331,345,422
IMG_20190308_211015.jpg,450,600,text,50,92,172,146
IMG_20190308_211015.jpg,450,600,text,49,206,178,260
IMG_20190308_211015.jpg,450,600,text,51,328,157,384
IMG_20190308_211015.jpg,450,600,text_input,58,434,353,541
IMG_20190308_210323.jpg,450,600,switch,87,103,168,153
IMG_20190308_210323.jpg,450,600,switch,253,211,334,259
IMG_20190308_210323.jpg,450,600,text,196,103,384,152
IMG_20190308_210323.jpg,450,600,text,80,205,213,254
IMG_20190308_210323.jpg,450,600,button,64,284,352,389
IMG_20190308_210323.jpg,450,600,button,72,407,353,517
IMG_20190308_210451.jpg,450,600,text,68,113,171,174
IMG_20190308_210451.jpg,450,600,text,62,245,170,295
IMG_20190308_210451.jpg,450,600,text,60,406,194,461
IMG_20190308_210451.jpg,450,600,image,203,69,377,206
IMG_20190308_210451.jpg,450,600,image,188,237,365,364
IMG_20190308_210451.jpg,450,600,image,202,396,360,505
IMG_20190308_210451.jpg,450,600,button,79,513,368,588
IMG_20190308_214151.jpg,450,600,button,173,185,357,257
IMG_20190308_214151.jpg,450,600,button,172,287,342,355
IMG_20190308_214151.jpg,450,600,button,63,452,357,519
IMG_20190308_214151.jpg,450,600,text_input,60,364,361,438
IMG_20190308_214151.jpg,450,600,switch,57,92,119,149
IMG_20190308_214151.jpg,450,600,switch,57,184,119,241
IMG_20190308_214151.jpg,450,600,switch,63,293,127,346
IMG_20190308_214151.jpg,450,600,text,179,86,336,146
IMG_20190308_205909.jpg,450,600,text_input,90,472,353,561
IMG_20190308_205909.jpg,450,600,switch,86,404,157,441
IMG_20190308_205909.jpg,450,600,button,187,363,387,457
IMG_20190308_205909.jpg,450,600,image,86,215,229,337
IMG_20190308_205909.jpg,450,600,image,233,83,376,204
IMG_20190308_205909.jpg,450,600,text,72,110,216,171
IMG_20190308_205909.jpg,450,600,text,241,265,372,322
IMG_20190308_205510.jpg,450,600,button,72,83,226,164
IMG_20190308_205510.jpg,450,600,button,232,88,376,160
IMG_20190308_205510.jpg,450,600,button,90,300,384,381
IMG_20190308_205510.jpg,450,600,text_input,80,191,373,272
IMG_20190308_205510.jpg,450,600,text,68,423,203,485
IMG_20190308_205510.jpg,450,600,text,240,426,343,482
IMG_20190308_205510.jpg,450,600,switch,172,517,241,553
IMG_20190308_210109.jpg,450,600,text_input,95,110,236,184
IMG_20190308_210109.jpg,450,600,text_input,89,207,245,281
IMG_20190308_210109.jpg,450,600,text_input,195,411,340,501
IMG_20190308_210109.jpg,450,600,text,251,113,357,164
IMG_20190308_210109.jpg,450,600,text,243,199,357,242
IMG_20190308_210109.jpg,450,600,text,81,319,180,379
IMG_20190308_210109.jpg,450,600,text,75,413,184,471
IMG_20190308_210109.jpg,450,600,text,207,507,350,567
IMG_20190308_210109.jpg,450,600,switch,72,506,167,557
IMG_20190308_210109.jpg,450,600,button,195,316,347,389
IMG_20190308_214409.jpg,450,600,switch,82,52,154,112
IMG_20190308_214409.jpg,450,600,switch,85,154,157,214
IMG_20190308_214409.jpg,450,600,switch,82,268,154,328
IMG_20190308_214409.jpg,450,600,text,224,56,357,115
IMG_20190308_214409.jpg,450,600,text,207,163,340,222
IMG_20190308_214409.jpg,450,600,image,197,261,345,378
IMG_20190308_214409.jpg,450,600,text_input,82,406,358,481
IMG_20190308_214409.jpg,450,600,text_input,86,506,351,570
IMG_20190308_214353.jpg,450,600,button,193,79,352,166
IMG_20190308_214353.jpg,450,600,button,60,478,214,553
IMG_20190308_214353.jpg,450,600,button,58,384,338,454
IMG_20190308_214353.jpg,450,600,text,69,86,166,131
IMG_20190308_214353.jpg,450,600,text,55,298,152,343
IMG_20190308_214353.jpg,450,600,text,56,189,153,234
IMG_20190308_214353.jpg,450,600,switch,218,300,296,347
IMG_20190308_214353.jpg,450,600,text_input,180,183,342,255
IMG_20190308_214353.jpg,450,600,text_input,217,486,357,555
IMG_20190308_205756_001.jpg,800,600,text,139,150,244,307
IMG_20190308_205756_001.jpg,800,600,text,418,148,490,285
IMG_20190308_205756_001.jpg,800,600,text,607,359,681,499
IMG_20190308_205756_001.jpg,800,600,text,262,357,335,485
IMG_20190308_205756_001.jpg,800,600,switch,144,392,212,480
IMG_20190308_205756_001.jpg,800,600,switch,276,161,344,268
IMG_20190308_205756_001.jpg,800,600,image,376,332,531,502
IMG_20190308_205756_001.jpg,800,600,image,566,127,716,323
IMG_20190308_210123.jpg,450,600,text,39,114,157,179
IMG_20190308_210123.jpg,450,600,text,41,222,150,284
IMG_20190308_210123.jpg,450,600,text_input,187,101,401,190
IMG_20190308_210123.jpg,450,600,text_input,166,227,389,306
IMG_20190308_210123.jpg,450,600,image,41,332,391,486
IMG_20190308_210123.jpg,450,600,button,45,497,365,576
IMG_20190308_211201.jpg,450,600,button,67,321,376,406
IMG_20190308_211201.jpg,450,600,button,77,435,364,535
IMG_20190308_211201.jpg,450,600,switch,56,57,120,112
IMG_20190308_211201.jpg,450,600,switch,54,146,116,190
IMG_20190308_211201.jpg,450,600,switch,54,224,120,266
IMG_20190308_211201.jpg,450,600,text,174,59,319,116
IMG_20190308_211201.jpg,450,600,text,173,142,334,184
IMG_20190308_211201.jpg,450,600,text,167,232,321,277
IMG_20190308_213833.jpg,450,600,image,67,411,244,547
IMG_20190308_213833.jpg,450,600,text,86,79,201,137
IMG_20190308_213833.jpg,450,600,text,90,193,192,245
IMG_20190308_213833.jpg,450,600,button,225,71,392,154
IMG_20190308_213833.jpg,450,600,button,227,192,382,270
IMG_20190308_213833.jpg,450,600,text_input,94,304,381,389
IMG_20190308_205923.jpg,450,600,text,93,106,210,164
IMG_20190308_205923.jpg,450,600,switch,244,97,353,160
IMG_20190308_205923.jpg,450,600,button,80,195,364,312
IMG_20190308_205923.jpg,450,600,text_input,82,332,357,436
IMG_20190308_205923.jpg,450,600,button,82,466,205,537
IMG_20190308_205923.jpg,450,600,button,227,464,348,537
IMG_20190308_210447.jpg,450,600,button,84,381,362,465
IMG_20190308_210447.jpg,450,600,text_input,79,260,364,342
IMG_20190308_210447.jpg,450,600,text_input,87,485,351,567
IMG_20190308_210447.jpg,450,600,text,57,90,172,141
IMG_20190308_210447.jpg,450,600,text,64,171,168,225
IMG_20190308_210447.jpg,450,600,switch,245,84,310,126
IMG_20190308_210447.jpg,450,600,switch,239,172,310,214
IMG_20190308_212536.jpg,450,600,text,79,88,221,153
IMG_20190308_212536.jpg,450,600,text,74,356,188,424
IMG_20190308_212536.jpg,450,600,text,257,95,379,152
IMG_20190308_212536.jpg,450,600,text,232,352,362,419
IMG_20190308_212536.jpg,450,600,image,78,194,183,286
IMG_20190308_212536.jpg,450,600,image,253,195,354,293
IMG_20190308_212536.jpg,450,600,button,73,463,331,539
IMG_20190308_214147.jpg,450,600,button,120,265,302,352
IMG_20190308_214147.jpg,450,600,button,203,470,370,545
IMG_20190308_214147.jpg,450,600,text,65,381,176,436
IMG_20190308_214147.jpg,450,600,text,63,475,174,533
IMG_20190308_214147.jpg,450,600,image,127,72,310,240
IMG_20190308_214147.jpg,450,600,text_input,213,372,365,452
IMG_20190308_213600.jpg,450,600,switch,267,351,367,408
IMG_20190308_213600.jpg,450,600,text,270,106,372,159
IMG_20190308_213600.jpg,450,600,text,255,227,356,284
IMG_20190308_213600.jpg,450,600,button,87,82,238,175
IMG_20190308_213600.jpg,450,600,button,83,204,232,296
IMG_20190308_213600.jpg,450,600,button,78,327,223,416
IMG_20190308_213600.jpg,450,600,text_input,84,463,375,550
IMG_20190308_212456.jpg,450,600,text,90,89,188,148
IMG_20190308_212456.jpg,450,600,text,82,204,195,250
IMG_20190308_212456.jpg,450,600,text,81,310,197,363
IMG_20190308_212456.jpg,450,600,text,72,400,189,444
IMG_20190308_212456.jpg,450,600,switch,243,205,312,257
IMG_20190308_212456.jpg,450,600,switch,230,311,301,366
IMG_20190308_212456.jpg,450,600,switch,232,402,301,448
IMG_20190308_212456.jpg,450,600,button,86,472,334,562
IMG_20190308_212456.jpg,450,600,image,226,68,361,167
IMG_20190308_212330.jpg,450,600,image,204,306,311,406
IMG_20190308_212330.jpg,450,600,text,75,454,211,510
IMG_20190308_212330.jpg,450,600,text_input,226,444,397,502
IMG_20190308_212330.jpg,450,600,text_input,84,86,353,165
IMG_20190308_212330.jpg,450,600,button,68,199,257,281
IMG_20190308_212330.jpg,450,600,switch,286,225,341,264
IMG_20190308_212330.jpg,450,600,switch,106,332,167,373
IMG_20190308_212640.jpg,450,600,text_input,77,94,387,194
IMG_20190308_212640.jpg,450,600,text_input,73,215,376,315
IMG_20190308_212640.jpg,450,600,text_input,73,337,370,445
IMG_20190308_212640.jpg,450,600,text,46,484,167,537
IMG_20190308_212640.jpg,450,600,text,207,480,323,534
IMG_20190308_213238.jpg,450,600,text_input,61,354,242,427
IMG_20190308_213238.jpg,450,600,text_input,65,461,241,531
IMG_20190308_213238.jpg,450,600,image,39,40,232,217
IMG_20190308_213238.jpg,450,600,switch,283,159,370,215
IMG_20190308_213238.jpg,450,600,text,82,258,187,310
IMG_20190308_213238.jpg,450,600,text,269,370,377,429
IMG_20190308_213238.jpg,450,600,switch,274,468,355,530
IMG_20190308_213238.jpg,450,600,button,235,259,392,327
IMG_20190308_210043.jpg,450,600,text,237,146,359,213
IMG_20190308_210043.jpg,450,600,text,49,316,164,370
IMG_20190308_210043.jpg,450,600,text,231,457,353,507
IMG_20190308_210043.jpg,450,600,image,54,109,198,264
IMG_20190308_210043.jpg,450,600,image,199,279,386,403
IMG_20190308_210043.jpg,450,600,image,43,424,194,541
IMG_20190308_212654.jpg,450,600,text,49,86,189,156
IMG_20190308_212654.jpg,450,600,text,42,204,174,273
IMG_20190308_212654.jpg,450,600,text,48,344,167,405
IMG_20190308_212654.jpg,450,600,text,233,89,371,148
IMG_20190308_212654.jpg,450,600,text,236,206,379,275
IMG_20190308_212654.jpg,450,600,switch,261,344,331,397
IMG_20190308_212654.jpg,450,600,switch,47,477,109,517
IMG_20190308_212654.jpg,450,600,switch,246,466,307,511
IMG_20190308_214219.jpg,450,600,text_input,54,295,378,370
IMG_20190308_214219.jpg,450,600,button,60,401,359,485
IMG_20190308_214219.jpg,450,600,text,56,512,164,568
IMG_20190308_214219.jpg,450,600,switch,237,502,318,550
IMG_20190308_214219.jpg,450,600,image,62,65,398,278
IMG_20190308_214542.jpg,450,600,button,77,55,207,132
IMG_20190308_214542.jpg,450,600,button,248,52,378,129
IMG_20190308_214542.jpg,450,600,text,74,264,170,313
IMG_20190308_214542.jpg,450,600,text,68,370,164,419
IMG_20190308_214542.jpg,450,600,text,63,485,169,532
IMG_20190308_214542.jpg,450,600,text_input,185,257,363,341
IMG_20190308_214542.jpg,450,600,text_input,184,359,362,443
IMG_20190308_214542.jpg,450,600,text_input,183,474,348,549
IMG_20190308_214542.jpg,450,600,text_input,74,159,377,238
IMG_20190308_210056.jpg,450,600,text_input,198,279,392,355
IMG_20190308_210056.jpg,450,600,text_input,74,367,380,446
IMG_20190308_210056.jpg,450,600,text,78,284,179,336
IMG_20190308_210056.jpg,450,600,image,99,91,372,264
IMG_20190308_210056.jpg,450,600,button,84,465,376,536
IMG_20190308_211002.jpg,450,600,button,49,48,380,170
IMG_20190308_211002.jpg,450,600,text_input,46,197,355,289
IMG_20190308_211002.jpg,450,600,text_input,49,319,260,409
IMG_20190308_211002.jpg,450,600,text_input,56,438,260,531
IMG_20190308_211002.jpg,450,600,switch,291,336,359,388
IMG_20190308_211002.jpg,450,600,switch,276,452,351,512
IMG_20190308_205739.jpg,450,600,text_input,207,74,410,163
IMG_20190308_205739.jpg,450,600,text_input,191,190,398,276
IMG_20190308_205739.jpg,450,600,text,77,80,177,146
IMG_20190308_205739.jpg,450,600,text,69,196,165,256
IMG_20190308_205739.jpg,450,600,button,73,291,382,384
IMG_20190308_205739.jpg,450,600,image,74,403,382,567
IMG_20190308_214634.jpg,450,600,text,82,348,188,398
IMG_20190308_214634.jpg,450,600,text,77,445,171,485
IMG_20190308_214634.jpg,450,600,button,81,78,357,168
IMG_20190308_214634.jpg,450,600,button,215,345,378,418
IMG_20190308_214634.jpg,450,600,image,91,199,349,324
IMG_20190308_214634.jpg,450,600,text_input,199,450,365,517
IMG_20190308_213629.jpg,450,600,text,86,110,187,155
IMG_20190308_213629.jpg,450,600,text,76,199,181,249
IMG_20190308_213629.jpg,450,600,text,247,298,371,348
IMG_20190308_213629.jpg,450,600,switch,250,99,321,158
IMG_20190308_213629.jpg,450,600,switch,254,203,333,252
IMG_20190308_213629.jpg,450,600,switch,78,291,159,349
IMG_20190308_213629.jpg,450,600,text_input,79,370,370,452
IMG_20190308_213629.jpg,450,600,text_input,79,472,363,555
IMG_20190308_214350.jpg,450,600,text,40,292,148,368
IMG_20190308_214350.jpg,450,600,text,35,407,147,467
IMG_20190308_214350.jpg,450,600,text_input,171,288,362,381
IMG_20190308_214350.jpg,450,600,text_input,159,403,350,496
IMG_20190308_214350.jpg,450,600,button,43,46,394,141
IMG_20190308_214350.jpg,450,600,button,41,155,392,256
IMG_20190308_212923.jpg,450,600,image,94,77,245,195
IMG_20190308_212923.jpg,450,600,button,269,104,380,180
IMG_20190308_212923.jpg,450,600,button,78,235,249,319
IMG_20190308_212923.jpg,450,600,button,87,439,379,533
IMG_20190308_212923.jpg,450,600,text_input,89,335,383,417
IMG_20190308_215043.jpg,450,600,text,34,59,166,112
IMG_20190308_215043.jpg,450,600,text,26,286,158,339
IMG_20190308_215043.jpg,450,600,text_input,56,143,392,253
IMG_20190308_215043.jpg,450,600,text_input,34,359,385,479
IMG_20190308_210649.jpg,450,600,image,107,75,365,224
IMG_20190308_210649.jpg,450,600,image,102,308,343,437
IMG_20190308_210649.jpg,450,600,text,68,233,190,282
IMG_20190308_210649.jpg,450,600,text,57,480,198,530
IMG_20190308_210649.jpg,450,600,switch,253,237,362,287
IMG_20190308_210649.jpg,450,600,switch,224,480,335,535
IMG_20190308_210113.jpg,450,600,switch,75,97,152,148
IMG_20190308_210113.jpg,450,600,switch,73,177,139,226
IMG_20190308_210113.jpg,450,600,switch,247,426,330,490
IMG_20190308_210113.jpg,450,600,image,71,257,220,378
IMG_20190308_210113.jpg,450,600,image,58,409,213,526
IMG_20190308_210113.jpg,450,600,text,207,104,338,152
IMG_20190308_210113.jpg,450,600,text,205,179,328,224
IMG_20190308_210113.jpg,450,600,text,227,287,340,344
IMG_20190308_210339.jpg,450,600,button,80,78,327,192
IMG_20190308_210339.jpg,450,600,button,87,306,346,410
IMG_20190308_210339.jpg,450,600,text,84,232,208,287
IMG_20190308_210339.jpg,450,600,text,83,441,222,504
IMG_20190308_210339.jpg,450,600,switch,254,236,323,278
IMG_20190308_210339.jpg,450,600,switch,280,436,333,476
IMG_20190308_215241.jpg,450,600,image,46,50,410,221
IMG_20190308_215241.jpg,450,600,text,43,245,160,286
IMG_20190308_215241.jpg,450,600,text,39,372,156,413
IMG_20190308_215241.jpg,450,600,text_input,47,299,390,366
IMG_20190308_215241.jpg,450,600,text_input,38,421,380,496
IMG_20190308_214639.jpg,450,600,text_input,81,78,370,168
IMG_20190308_214639.jpg,450,600,button,80,190,371,273
IMG_20190308_214639.jpg,450,600,button,96,297,347,367
IMG_20190308_214639.jpg,450,600,button,72,412,184,478
IMG_20190308_214639.jpg,450,600,button,74,497,186,563
IMG_20190308_214639.jpg,450,600,text,219,412,323,463
IMG_20190308_214639.jpg,450,600,text,207,504,311,555
IMG_20190308_214611.jpg,450,600,button,49,72,227,157
IMG_20190308_214611.jpg,450,600,button,38,196,236,280
IMG_20190308_214611.jpg,450,600,button,48,314,392,408
IMG_20190308_214611.jpg,450,600,button,37,419,381,513
IMG_20190308_214611.jpg,450,600,switch,65,517,132,556
IMG_20190308_214611.jpg,450,600,switch,281,517,348,556
IMG_20190308_214611.jpg,450,600,text,254,97,390,152
IMG_20190308_213618.jpg,450,600,button,43,90,236,177
IMG_20190308_213618.jpg,450,600,button,46,222,243,315
IMG_20190308_213618.jpg,450,600,button,47,356,267,450
IMG_20190308_213618.jpg,450,600,text,265,114,376,161
IMG_20190308_213618.jpg,450,600,text,264,248,385,298
IMG_20190308_213618.jpg,450,600,text,285,382,383,433
IMG_20190308_213618.jpg,450,600,text_input,63,472,361,555
IMG_20190308_214017.jpg,450,600,image,50,95,261,281
IMG_20190308_214017.jpg,450,600,button,273,145,387,225
IMG_20190308_214017.jpg,450,600,button,65,503,362,579
IMG_20190308_214017.jpg,450,600,text,56,311,161,371
IMG_20190308_214017.jpg,450,600,text,53,421,159,486
IMG_20190308_214017.jpg,450,600,text_input,194,307,371,382
IMG_20190308_214017.jpg,450,600,text_input,193,416,381,493
IMG_20190308_215309.jpg,450,600,switch,39,130,112,182
IMG_20190308_215309.jpg,450,600,switch,39,212,112,264
IMG_20190308_215309.jpg,450,600,switch,39,319,112,371
IMG_20190308_215309.jpg,450,600,switch,35,428,108,480
IMG_20190308_215309.jpg,450,600,text,181,136,341,184
IMG_20190308_215309.jpg,450,600,text,187,332,347,380
IMG_20190308_215309.jpg,450,600,image,211,216,316,297
IMG_20190308_215309.jpg,450,600,image,223,436,328,517
IMG_20190308_214003.jpg,450,600,button,56,87,182,164
IMG_20190308_214003.jpg,450,600,button,59,315,184,385
IMG_20190308_214003.jpg,450,600,button,234,188,373,267
IMG_20190308_214003.jpg,450,600,button,228,421,370,502
IMG_20190308_214003.jpg,450,600,text,230,99,358,162
IMG_20190308_214003.jpg,450,600,text,69,206,173,256
IMG_20190308_214003.jpg,450,600,text,228,324,345,392
IMG_20190308_214003.jpg,450,600,text,63,438,198,495
IMG_20190308_210926.jpg,450,600,text,53,59,187,114
IMG_20190308_210926.jpg,450,600,text,51,258,171,315
IMG_20190308_210926.jpg,450,600,text_input,60,128,343,226
IMG_20190308_210926.jpg,450,600,text_input,54,334,349,418
IMG_20190308_210926.jpg,450,600,button,53,438,345,522
IMG_20190308_213220.jpg,450,600,button,194,242,360,317
IMG_20190308_213220.jpg,450,600,button,205,363,360,439
IMG_20190308_213220.jpg,450,600,button,193,464,367,546
IMG_20190308_213220.jpg,450,600,text,69,119,182,172
IMG_20190308_213220.jpg,450,600,text,75,372,185,424
IMG_20190308_213220.jpg,450,600,text,74,468,172,518
IMG_20190308_213220.jpg,450,600,switch,79,250,166,297
IMG_20190308_213220.jpg,450,600,switch,241,122,327,186
IMG_20190308_213552.jpg,450,600,text,43,68,154,132
IMG_20190308_213552.jpg,450,600,text,33,175,130,232
IMG_20190308_213552.jpg,450,600,text,34,299,136,356
IMG_20190308_213552.jpg,450,600,text_input,166,61,370,146
IMG_20190308_213552.jpg,450,600,text_input,150,171,368,263
IMG_20190308_213552.jpg,450,600,text_input,152,295,370,381
IMG_20190308_213552.jpg,450,600,button,32,406,365,495
IMG_20190308_213552.jpg,450,600,button,145,506,270,568
IMG_20190308_210933.jpg,450,600,button,62,370,367,461
IMG_20190308_210933.jpg,450,600,button,49,472,371,567
IMG_20190308_210933.jpg,450,600,text_input,66,267,379,358
IMG_20190308_210933.jpg,450,600,text_input,66,156,393,255
IMG_20190308_210933.jpg,450,600,text_input,58,49,200,137
IMG_20190308_210933.jpg,450,600,text_input,215,48,407,141
IMG_20190308_210258.jpg,450,600,button,57,83,366,227
IMG_20190308_210258.jpg,450,600,button,57,418,376,561
IMG_20190308_210258.jpg,450,600,text,60,260,222,322
IMG_20190308_210258.jpg,450,600,text,64,366,225,417
IMG_20190308_210258.jpg,450,600,image,234,267,412,414
IMG_20190308_215320.jpg,450,600,text,56,33,164,73
IMG_20190308_215320.jpg,450,600,text,198,153,321,198
IMG_20190308_215320.jpg,450,600,text,64,248,205,290
IMG_20190308_215320.jpg,450,600,text,58,502,201,542
IMG_20190308_215320.jpg,450,600,text,207,389,350,429
IMG_20190308_215320.jpg,450,600,image,67,128,152,208
IMG_20190308_215320.jpg,450,600,image,261,240,366,317
IMG_20190308_215320.jpg,450,600,image,62,362,167,439
IMG_20190308_215320.jpg,450,600,image,234,490,339,567
IMG_20190308_205721.jpg,450,600,text,79,129,191,189
IMG_20190308_205721.jpg,450,600,text,226,127,348,182
IMG_20190308_205721.jpg,450,600,text,89,220,176,268
IMG_20190308_205721.jpg,450,600,text,220,214,332,257
IMG_20190308_205721.jpg,450,600,image,76,301,207,414
IMG_20190308_205721.jpg,450,600,image,79,438,218,552
IMG_20190308_205721.jpg,450,600,image,226,309,352,407
IMG_20190308_205721.jpg,450,600,image,233,445,368,538
IMG_20190308_213625.jpg,450,600,text_input,97,227,278,322
IMG_20190308_213625.jpg,450,600,button,99,110,262,194
IMG_20190308_213625.jpg,450,600,button,90,350,365,448
IMG_20190308_213625.jpg,450,600,button,95,464,364,552
IMG_20190308_213625.jpg,450,600,text,284,129,369,182
IMG_20190308_211026.jpg,450,600,button,51,462,414,540
IMG_20190308_211026.jpg,450,600,text_input,45,357,215,445
IMG_20190308_211026.jpg,450,600,text_input,243,359,426,442
IMG_20190308_211026.jpg,450,600,text,45,75,161,132
IMG_20190308_211026.jpg,450,600,text,45,184,163,236
IMG_20190308_211026.jpg,450,600,text,43,285,168,334
IMG_20190308_211026.jpg,450,600,switch,230,276,319,334
IMG_20190308_211026.jpg,450,600,switch,234,174,309,224
IMG_20190308_211026.jpg,450,600,switch,251,72,337,127
IMG_20190308_101500.jpg,450,600,text_input,106,100,346,182
IMG_20190308_101500.jpg,450,600,button,87,203,219,287
IMG_20190308_101500.jpg,450,600,button,242,205,358,290
IMG_20190308_101500.jpg,450,600,button,86,409,218,478
IMG_20190308_101500.jpg,450,600,button,250,407,373,488
IMG_20190308_101500.jpg,450,600,text_input,91,315,371,389
IMG_20190308_101500.jpg,450,600,text,88,501,199,566
IMG_20190308_101500.jpg,450,600,text,239,509,356,572
IMG_20190308_214412.jpg,450,600,text_input,196,66,385,153
IMG_20190308_214412.jpg,450,600,text_input,185,169,374,256
IMG_20190308_214412.jpg,450,600,text_input,66,486,364,567
IMG_20190308_214412.jpg,450,600,text,59,77,182,136
IMG_20190308_214412.jpg,450,600,text,51,177,174,236
IMG_20190308_214412.jpg,450,600,text,52,281,175,340
IMG_20190308_214412.jpg,450,600,button,189,281,363,363
IMG_20190308_214412.jpg,450,600,button,230,395,374,472
IMG_20190308_214412.jpg,450,600,button,57,395,211,471
IMG_20190308_214406.jpg,450,600,text,76,70,192,123
IMG_20190308_214406.jpg,450,600,text,60,262,176,315
IMG_20190308_214406.jpg,450,600,text,69,164,185,217
IMG_20190308_214406.jpg,450,600,text,236,405,352,458
IMG_20190308_214406.jpg,450,600,button,243,73,386,157
IMG_20190308_214406.jpg,450,600,button,229,176,372,260
IMG_20190308_214406.jpg,450,600,text_input,214,275,369,350
IMG_20190308_214406.jpg,450,600,image,52,364,196,476
IMG_20190308_212920.jpg,450,600,button,64,450,383,546
IMG_20190308_212920.jpg,450,600,image,45,65,208,197
IMG_20190308_212920.jpg,450,600,text_input,59,229,399,324
IMG_20190308_212920.jpg,450,600,text,65,352,190,409
IMG_20190308_212920.jpg,450,600,text,252,101,386,161
IMG_20190308_212920.jpg,450,600,switch,273,353,382,410
IMG_20190308_212934.jpg,450,600,image,69,85,223,220
IMG_20190308_212934.jpg,450,600,button,245,111,385,183
IMG_20190308_212934.jpg,450,600,text,94,268,213,319
IMG_20190308_212934.jpg,450,600,text,85,371,192,424
IMG_20190308_212934.jpg,450,600,switch,273,261,369,313
IMG_20190308_212934.jpg,450,600,switch,252,370,335,421
IMG_20190308_212934.jpg,450,600,text_input,82,467,361,535
IMG_20190308_212539.jpg,450,600,button,54,257,206,335
IMG_20190308_212539.jpg,450,600,text_input,55,68,217,133
IMG_20190308_212539.jpg,450,600,text_input,232,72,374,137
IMG_20190308_212539.jpg,450,600,text_input,65,162,385,230
IMG_20190308_212539.jpg,450,600,image,239,261,347,360
IMG_20190308_212539.jpg,450,600,text,45,404,174,475
IMG_20190308_212539.jpg,450,600,text,229,401,361,467
IMG_20190308_212539.jpg,450,600,switch,174,515,241,559
IMG_20190308_215256.jpg,450,600,switch,67,56,152,107
IMG_20190308_215256.jpg,450,600,switch,49,164,134,215
IMG_20190308_215256.jpg,450,600,text_input,43,265,156,335
IMG_20190308_215256.jpg,450,600,text_input,38,369,149,446
IMG_20190308_215256.jpg,450,600,text_input,36,475,132,544
IMG_20190308_215256.jpg,450,600,text,205,62,321,101
IMG_20190308_215256.jpg,450,600,text,197,167,323,212
IMG_20190308_215256.jpg,450,600,text,193,273,323,320
IMG_20190308_215256.jpg,450,600,text,178,380,327,426
IMG_20190308_215256.jpg,450,600,text,174,479,323,525
IMG_20190308_211018.jpg,450,600,text_input,218,410,371,484
IMG_20190308_211018.jpg,450,600,text_input,216,503,367,580
IMG_20190308_211018.jpg,450,600,text_input,94,280,367,387
IMG_20190308_211018.jpg,450,600,text_input,212,191,358,264
IMG_20190308_211018.jpg,450,600,text_input,206,81,365,161
IMG_20190308_211018.jpg,450,600,text,82,98,191,148
IMG_20190308_211018.jpg,450,600,text,84,195,189,260
IMG_20190308_211018.jpg,450,600,text,84,416,187,487
IMG_20190308_211018.jpg,450,600,text,76,514,187,576
IMG_20190308_213948.jpg,450,600,text_input,211,78,363,168
IMG_20190308_213948.jpg,450,600,text_input,212,188,357,270
IMG_20190308_213948.jpg,450,600,text,65,86,169,143
IMG_20190308_213948.jpg,450,600,text,64,199,165,253
IMG_20190308_213948.jpg,450,600,text,236,430,354,486
IMG_20190308_213948.jpg,450,600,switch,70,300,143,357
IMG_20190308_213948.jpg,450,600,button,52,415,209,494
IMG_20190308_213948.jpg,450,600,image,212,292,363,381
IMG_20190308_211144.jpg,450,600,text,60,77,184,145
IMG_20190308_211144.jpg,450,600,text,220,75,349,139
IMG_20190308_211144.jpg,450,600,switch,77,182,143,235
IMG_20190308_211144.jpg,450,600,text_input,169,170,380,245
IMG_20190308_211144.jpg,450,600,button,65,281,368,372
IMG_20190308_211144.jpg,450,600,image,68,384,207,514
IMG_20190308_211144.jpg,450,600,switch,268,430,351,469
IMG_20190308_205657.jpg,450,600,button,69,85,372,210
IMG_20190308_205657.jpg,450,600,button,68,370,376,483
IMG_20190308_205657.jpg,450,600,text_input,76,247,341,343
IMG_20190308_205657.jpg,450,600,text,65,527,216,581
IMG_20190308_205657.jpg,450,600,switch,252,526,326,564
IMG_20190308_205643.jpg,450,600,switch,281,364,346,405
IMG_20190308_205643.jpg,450,600,switch,96,468,159,513
IMG_20190308_205643.jpg,450,600,button,103,110,335,201
IMG_20190308_205643.jpg,450,600,text_input,87,240,361,334
IMG_20190308_205643.jpg,450,600,text,86,363,241,424
IMG_20190308_205643.jpg,450,600,text,182,463,316,518
IMG_20190308_212854.jpg,450,600,switch,97,84,178,141
IMG_20190308_212854.jpg,450,600,switch,79,379,163,433
IMG_20190308_212854.jpg,450,600,image,222,66,366,170
